lane,carrier,speed_kmh,dwell_time_hours,transit_days,distance_km,on_time_rate,stops_count,weather_severity,port_congestion,hours_stationary,speed_variance,label
Mumbai-Rotterdam,CMA-CGM,25.361657200552493,22.815998214682836,18.07190002250124,11000.0,0.8108395476675692,3,4.339604711791137,3.869980599549274,3.0802063247601112,0.35433281168272596,0
Shanghai-Los-Angeles,COSCO,108.7328053925374,18.449431158969297,14.029445392127627,10200.0,0.7789077832634056,2,3.995588164244756,3.769035902923939,2.356076618062287,30.085706963906343,1
Dubai-New-York,COSCO,30.370789891085977,11.763301213251365,17.42353980796464,12700.0,0.7666995561984279,3,3.9942062649195336,5.568540267170244,0.35522345119922966,3.2308674391221426,0
Mumbai-Rotterdam,Evergreen,30.423502270291415,19.389780319167386,15.065107536317287,11000.0,0.7774764543573767,5,3.690383980031684,5.896341055344795,0.27724378075035516,1.502745768216339,0
Shanghai-Los-Angeles,MSC,33.45804558446519,24.197650245113365,12.702475371045898,10200.0,0.8641898859904179,1,0.7289336715066762,3.762245004346349,5.669745644153032,8.541999013509285,0
Mumbai-Rotterdam,Evergreen,26.83487180045336,12.619095732569626,17.07976608725927,11000.0,0.7304703179249202,3,0.7634284703260483,0.38954982014896444,2.1561671014195456,0.8597648439861274,0
Dubai-New-York,CMA-CGM,34.04187875497619,16.07431292284795,15.544578795884286,12700.0,0.8163540358961743,2,3.263698694774047,6.7522481645569234,0.45545316706634287,0.6810348056517591,0
Mumbai-Rotterdam,MSC,29.116627066744627,21.02834773049168,28.334325885647264,16827.561254086253,0.8381359538586937,2,0.7041033823336087,3.0543434044053397,2.3491151341095833,0.5385794468513233,1
Shanghai-Los-Angeles,COSCO,37.468803910677764,32.914026353587296,11.342769334541918,10200.0,0.7400467793958492,4,2.223044379849766,2.1254590934525504,1.386112385958898,3.2341189065223137,0
Shenzhen-Hamburg,CMA-CGM,30.059153298963217,19.29510721649167,28.138960699285807,20300.0,0.8042695182539019,4,2.2984895235419858,0.36919176266179193,1.0157124451750346,0.6471883497473006,0
Singapore-Sydney,Maersk,34.707054698840956,9.534446314794703,7.5633038377285935,6300.0,0.9342846861001672,1,2.1810163755724377,4.563528340817189,7.013937188856462,1.2035627082313225,0
Dubai-New-York,MSC,28.01807994737602,14.315279811286254,18.88661420270609,12700.0,0.843987208183319,7,5.002802021393164,5.078104315414449,1.5689155357963307,2.5553705371890145,0
Singapore-Sydney,MSC,33.64439466675319,10.774339914430591,7.8021912000514595,6300.0,0.9035445205823918,3,1.4028844284404471,5.975542042691357,0.893144081598397,0.02231310407086176,0
Singapore-Sydney,Evergreen,36.709794430847374,12.435981739775098,7.150680195022293,6300.0,0.7366178935965503,4,2.7502059819504203,2.259161072399955,1.585030267937375,0.5460557262724299,0
Mumbai-Rotterdam,COSCO,33.959517036973416,19.002496545657063,13.496462061999381,11000.0,0.8098018120274301,5,4.610579988038657,6.043123123811781,2.0172757110536357,5.487784789439706,0
Dubai-New-York,Maersk,27.224178799354945,11.817471048182032,19.437378462971484,12700.0,0.9367164455523818,3,2.641555602535382,4.086640514872621,0.10798601291017634,1.5663077532788154,0
Shenzhen-Hamburg,COSCO,24.07838213459319,25.112964352812867,35.12832916286897,20300.0,0.7662765303637891,5,2.7876454168441973,5.5959000521209346,0.7577685810918511,0.4969449247488319,0
Shanghai-Los-Angeles,COSCO,23.12731867982425,24.23519719660348,33.07776446507691,17922.819829255972,0.7741412574878269,3,1.8210194679176408,5.868106772767048,3.2828309238606246,2.775878006922162,1
Mumbai-Rotterdam,MSC,27.353836054952463,13.94135335385687,16.755724221369352,11000.0,0.8617388520376562,3,3.2019692562031365,3.1221255333906512,1.5861330281779222,2.4620505432521265,0
Mumbai-Rotterdam,Maersk,0.2923987755733061,10.816558355654518,18.63034545703298,11000.0,0.93479922960191,2,2.784835280433864,1.9822847914750912,23.60439980917623,1.3522169812766736,1
Singapore-Sydney,Maersk,29.784979270793986,12.286342178676817,8.81316712069689,6300.0,0.9337342734702083,2,3.3945319746360525,5.963575465400497,7.1683424743455095,4.213713952699541,0
Mumbai-Rotterdam,CMA-CGM,23.290212495327705,13.029882436460163,19.679225057533525,11000.0,0.8679750912311909,8,4.350130657241248,5.71325005405951,0.917544637984665,1.9873238233762023,0
Mumbai-Rotterdam,CMA-CGM,26.714354293585323,17.471420070981708,17.15681870115007,11000.0,0.855406911830907,6,3.527315136708757,7.440062984429581,0.323243841890297,2.0257642795057094,0
Shenzhen-Hamburg,COSCO,34.38678539250941,30.527808854809656,24.59762736407411,20300.0,0.7908167756562022,2,2.127479668955348,3.703158616363929,1.1450968868223457,1.3479072369485334,0
Shanghai-Los-Angeles,Maersk,29.777143533625207,22.410046069238835,14.27269205725115,10200.0,0.9080676504550134,3,1.6319512184153673,8.679395254990768,3.236745772599701,0.15718518358352696,0
Mumbai-Rotterdam,MSC,85.97455351661303,13.580093515991617,15.969442225468365,11000.0,0.9202262782368881,5,4.601472043193361,4.498918332742683,3.6803540047454804,26.526721730890998,1
Singapore-Sydney,Maersk,0.36061358979432795,12.199815339555686,7.914637870831389,6300.0,0.8790958130976785,4,2.862893091766476,2.8736242373293397,64.73811365485994,1.7051804127714707,1
Singapore-Sydney,COSCO,28.17571125445776,13.48220732119005,9.316534998152678,6300.0,0.7532307384949354,4,3.516144262337007,4.436029181124078,0.3104988563534784,0.9819413120935281,0
Shenzhen-Hamburg,Evergreen,22.329605182571868,17.441378482898266,37.87945762666245,20300.0,0.6926249326746999,3,0.3678342769129677,4.669990308564213,0.2760847889219842,5.158148049789462,0
Singapore-Sydney,Evergreen,32.48569920043096,13.364769131654123,8.08047868634201,6300.0,0.7249853421411393,0,4.881428819019763,3.828520900501515,7.247119186425001,4.351168750792467,0
Shanghai-Los-Angeles,COSCO,29.83691726915908,16.722041464938922,14.2440988848168,10200.0,0.7889873046941136,4,2.907744095152424,5.663232884723381,0.4081709344274036,2.1079106089083814,0
Mumbai-Rotterdam,CMA-CGM,29.028493118800434,19.831734510056517,15.789084588634458,11000.0,0.7837842331568844,6,2.943740272480909,5.07326931655533,5.632003995965958,2.031597896648387,0
Mumbai-Rotterdam,Maersk,25.576420197102266,16.635789642935798,17.920151835215048,11000.0,0.8889355787429684,3,1.2011316548693853,2.625545715550734,1.1569857049034395,2.2096681822681674,0
Dubai-New-York,Maersk,36.31851911239914,12.709661324085797,14.570160887589969,12700.0,0.9112018843401348,4,5.435540063738048,4.3049258636864565,5.777300861644639,4.820643259766069,0
Singapore-Sydney,Maersk,29.836415574164217,14.199636999792345,8.797973715961463,6300.0,0.9393210952485758,2,2.295309553580596,4.469056444960539,0.20711142532816337,5.545191307602118,0
Mumbai-Rotterdam,COSCO,24.685402711128027,13.301037049953308,18.56697817316626,11000.0,0.8432835648597322,2,1.4509229345191612,3.209299348610605,1.1924426863774436,0.5353338301749635,0
Mumbai-Rotterdam,COSCO,28.966892158567138,15.586556060388068,15.822661638134294,11000.0,0.7898640513244065,5,2.4110144464808485,7.224361711010248,1.9763245661962696,1.3151395500451122,0
Mumbai-Rotterdam,Maersk,29.36288707951148,17.002128667623122,15.609273437323003,11000.0,0.9650604599060008,2,2.1269612626262004,2.225969389989846,2.496500907577101,0.7226559096770495,0
Mumbai-Rotterdam,COSCO,28.541701011453267,29.507761840042747,16.05837483720443,11000.0,0.7730405013825733,3,2.5800906242928736,3.531256982539124,2.0906207693535293,6.485974927885205,0
Mumbai-Rotterdam,Evergreen,31.85211712821298,17.93570819751391,14.389415042285057,11000.0,0.7471341191114677,3,3.2984200808652124,3.347064532801322,1.225620594510015,2.2985136548819907,0
Shanghai-Los-Angeles,MSC,29.844246861686713,29.32376830908107,14.240600607871402,10200.0,0.9166202529782246,5,2.7231217459657815,5.4825637818679755,1.5425546516410942,1.8973385263743099,0
Shanghai-Los-Angeles,COSCO,31.190187988071617,29.520477004106063,13.626080104503925,10200.0,0.7972614805999472,3,0.5055555305706944,6.009670057725449,1.8812474907100327,0.42125811271155095,0
Dubai-New-York,Evergreen,28.973647220017618,18.359106834234336,18.26372298414231,12700.0,0.7742467361301748,7,7.7596614455745705,4.646186920170775,2.198556260719489,4.539109370995402,0
Shanghai-Los-Angeles,COSCO,29.690431192077174,11.357429203059974,14.314376145315476,10200.0,0.8107127896552921,3,4.565129685303881,6.326001039643541,0.6405930690058683,2.413537568989487,0
Dubai-New-York,MSC,28.413536104623272,12.582547268668092,18.623752591658732,12700.0,0.8373558464221719,3,1.0469746336622356,7.310555548478198,3.1885421672503873,1.9042428517436882,0
Shenzhen-Hamburg,Evergreen,25.961613617717006,17.927821542842896,32.58015259714483,20300.0,0.6992779345793604,3,1.2886220803619541,1.5128588706734267,2.7836105830582194,0.10911882398588847,0
Singapore-Sydney,COSCO,36.84814701088399,11.761419344052474,7.123831760725018,6300.0,0.7355287170648791,2,4.287604203927237,4.960646081344592,0.954559341430282,2.714613467474368,0
Shenzhen-Hamburg,Maersk,25.641141768661583,20.472867796872933,32.98735060102139,20300.0,0.9090136930691971,3,5.069978715739226,2.1104383904263533,1.0252716664958106,1.1697771368547245,0
Singapore-Sydney,COSCO,0.34556199382290237,7.726675454472944,7.937345580874234,6300.0,0.7894275619229592,2,1.6818156386177072,1.8226973192419877,71.35717777016526,0.2825829832658372,1
Singapore-Sydney,Evergreen,32.286345200766775,12.972453887787207,8.130372092836504,6300.0,0.7986699559005264,8,1.9330224206535418,5.469132084766434,2.9258357222622817,1.445291304218806,0
Shanghai-Los-Angeles,COSCO,28.415151039783503,19.44993128363642,14.956809464252565,10200.0,0.7999207854301126,2,1.1792855546850787,3.6114000283406797,0.6043709623015845,0.3963459277693986,0
Shanghai-Los-Angeles,Maersk,81.255679191863,35.1470060406559,15.690465380647561,10200.0,0.8612045091816337,3,1.8172149913464042,3.12245859664013,5.007584339336828,30.384611836339246,1
Shenzhen-Hamburg,COSCO,23.202275513428805,12.586586382231445,36.45475776045283,20300.0,0.7917478467630419,5,4.666747146681234,5.353313432325643,1.9231912374190658,0.7146035156764025,0
Mumbai-Rotterdam,CMA-CGM,28.73120014818558,17.14092099066648,15.952460425231413,11000.0,0.8576875840559306,6,1.9842692723404638,2.868687568344517,1.4084188013197236,0.25011904503068005,0
Mumbai-Rotterdam,MSC,28.031954593175236,14.639047803208857,16.35038797633187,11000.0,0.8795096892846527,2,3.6178779779490156,3.6438090518038955,0.269290314210095,2.7344128962431515,0
Shenzhen-Hamburg,MSC,29.79873805330632,17.974007209058964,28.384870923736447,20300.0,0.8050749140104427,4,1.380307375318258,5.066675623964075,1.4533773123807658,0.3654973490219021,0
Dubai-New-York,Maersk,33.392548140953586,17.107896227088315,15.84684895662938,12700.0,0.8925823603916725,2,2.5794107730063764,0.5932113459795761,0.9924606833656333,4.902317725743158,0
Shenzhen-Hamburg,COSCO,27.235769392289466,19.20183185823993,31.0559735306318,20300.0,0.7239172940087806,3,1.3634058199657362,5.476488042470315,1.151125260529301,0.5263913092275768,0
Singapore-Sydney,Maersk,35.303115854188206,12.268687382301604,7.435604298617686,6300.0,0.9250375537455545,4,2.975588196873338,3.1657471859401083,1.458926575345854,1.1639974090006597,0
Singapore-Sydney,MSC,37.92384284147304,9.284629154797434,6.92176689733914,6300.0,0.8247437348849234,2,4.6039441783190025,5.52198225691385,1.8351278981868506,3.843627398373414,0
Singapore-Sydney,Maersk,37.72659392551109,14.477797476319072,6.95795651519166,6300.0,0.9755804940639629,2,4.97711505973616,3.6510609595028236,1.8830549113644317,1.9127511778925044,0
Shanghai-Los-Angeles,MSC,29.56875785667986,27.88357078792402,14.373278784992605,10200.0,0.9065283902539495,3,4.059194792834079,4.584841197360571,0.21024565466845213,1.5008585049209178,0
Dubai-New-York,COSCO,27.002093101883773,16.114013884292458,19.597246208655946,12700.0,0.8104837638419884,4,3.656075127585259,5.984241882184115,2.575217488815087,2.5119248315749894,0
Mumbai-Rotterdam,COSCO,24.480165015382177,21.54741577677798,18.72264067849781,11000.0,0.8015135668396169,2,0.6474322735204017,4.624609753049439,0.8449289106685489,0.7820322589394544,0
Shenzhen-Hamburg,Evergreen,27.15949421665983,21.26388773742593,31.143191643623947,20300.0,0.7227869900056407,3,3.531579196204479,3.3694966198929137,2.0171846672070544,1.3425733825993458,0
Shenzhen-Hamburg,CMA-CGM,21.43053687927161,20.480124038568842,39.468602121277414,20300.0,0.7976456984151117,3,2.2144487529093264,3.1589953182928583,0.15395637704802637,3.979981971478346,0
Singapore-Sydney,CMA-CGM,43.169691189231926,165.647863875579,6.080655032933776,6300.0,0.8114016425494697,2,3.0069447219788623,2.329644447784556,0.045261978385995244,4.367227321931621,1
Singapore-Sydney,Evergreen,34.974721488852914,13.00733751952221,7.505420738908916,6300.0,0.718162313098189,2,1.9928446118960057,3.9554663180799605,0.2713780920654234,0.08643363790167824,0
Mumbai-Rotterdam,COSCO,32.37449513766104,21.228484940241046,14.157234927816901,11000.0,0.8128470957220987,1,5.149200481328599,8.064739829030124,2.0718249966519218,1.9703501632145635,0
Singapore-Sydney,COSCO,38.91148130050345,11.841082162485108,6.746080879645249,6300.0,0.8093477543810293,2,2.609168784371662,7.938142777468736,3.170324652836705,2.5902689223262056,0
Mumbai-Rotterdam,COSCO,0.3583721689836408,17.23383348919613,18.901716179032164,11000.0,0.737426324882115,3,2.4282957698157173,6.803819869720926,45.29602790141627,0.37043868004564323,1
Dubai-New-York,COSCO,24.23662701662454,12.552829328885064,21.833346129545887,12700.0,0.8253880136165848,4,3.888148672915577,7.558962621862079,1.2711511245980192,0.16366093769354864,0
Shenzhen-Hamburg,Evergreen,28.557203590094154,20.267204290384925,29.618913163708147,20300.0,0.7136692133137302,6,3.2578015962515128,5.338460991677779,2.734900560123494,1.6827353672847485,0
Mumbai-Rotterdam,Evergreen,29.218684273380216,18.207900795284324,15.686309795643313,11000.0,0.7277891345073659,1,0.8933754175982277,2.62877032122202,3.2279971400177088,1.6336863978480998,0
Singapore-Sydney,Maersk,29.131724495859576,14.214750755773455,9.010795088265665,6300.0,0.883360014568369,3,0.33319277667553415,8.070764547150416,2.789004766904296,0.2398714984864725,0
Singapore-Sydney,COSCO,35.16443241436787,13.708955514628247,7.464929247450184,6300.0,0.7865225319587416,2,3.213170321817025,4.294811644399348,2.7086051752917277,1.1972401740478853,0
Mumbai-Rotterdam,MSC,22.154825167473106,11.862388490226746,20.687743183197913,11000.0,0.8531449397830536,3,3.3144693084849814,6.248265471846959,0.37024067790032533,0.9214383976969802,0
Singapore-Sydney,CMA-CGM,35.75750155643774,10.714206128407415,7.341116928588647,6300.0,0.767726821139226,3,0.32013314200411985,4.095718253935193,0.747100033360028,3.2633632333551734,0
Shenzhen-Hamburg,Maersk,34.18220494843659,19.447206966962113,24.744844126037563,20300.0,0.9476708639373973,7,3.1217261908809495,6.135687816283707,0.935603806547982,1.103226586281065,0
Mumbai-Rotterdam,COSCO,26.239904352926253,16.227551875370168,17.467035213572355,11000.0,0.8331406242702629,3,3.1967791925423827,2.937335267017929,4.479749852794242,3.0187526905379154,0
Shenzhen-Hamburg,MSC,27.86944329572302,20.598126882046962,30.34984676077613,20300.0,0.8754233093389852,1,2.5582962013719412,4.448390537355597,2.064850588592998,1.7610116405179146,0
Mumbai-Rotterdam,CMA-CGM,25.848433400129785,23.397225926220326,17.731571048751913,11000.0,0.8276294283033558,2,1.3319383844267942,2.8879005066047836,1.0609388659588719,0.9803707495570672,0
Dubai-New-York,Evergreen,27.600615196174736,14.995074542131963,19.172277969369528,12700.0,0.7741800129535398,1,0.6782986976787981,5.61732263129184,3.5868732091547657,3.3584634489093563,0
Mumbai-Rotterdam,Evergreen,30.12754068373621,23.65930329696224,15.21310146568837,11000.0,0.7417893934640916,1,1.2324458716668163,4.196222643687283,0.4584550310302896,3.6876978700025393,0
Singapore-Sydney,MSC,35.810991012256025,9.296582485109997,7.330151793625635,6300.0,0.8886569088417915,4,1.4859454138688768,6.492445477572949,3.5688872289574167,2.2027815839872225,0
Mumbai-Rotterdam,MSC,29.28400005837526,18.15246758952566,15.6513226478515,11000.0,0.8805836291587735,2,4.108171738288011,4.32083671414415,1.405284771737921,1.3090136461651969,0
Shenzhen-Hamburg,MSC,26.269862448362108,16.15014220625733,32.19785923873651,20300.0,0.8620976637423153,2,1.438663534913651,5.651487330411026,0.5076183688240552,1.859491029590449,0
Singapore-Sydney,Maersk,33.69300026475533,9.414074027868029,7.790935741468799,6300.0,0.8832031002570945,1,6.6791390808805815,2.3362876923179736,2.668863052467798,0.6885009149584342,0
Mumbai-Rotterdam,Maersk,33.20768695819771,19.833630726747366,13.80202523320247,11000.0,0.9410321889228083,4,3.0261868248719965,4.956947415577743,5.131564430181884,4.521777235179492,0
Singapore-Sydney,MSC,34.189241708012645,13.073546069269465,7.677853818515082,6300.0,0.8383392831436626,1,2.069786619791728,7.067949083172774,1.607856301729504,3.654508462201721,0
Mumbai-Rotterdam,COSCO,21.0991158075298,23.20665116715701,21.722869219465796,11000.0,0.7572982322531121,7,1.6443639966949846,2.9805815213413966,1.3141166991138316,4.550774382926995,0
Dubai-New-York,Maersk,27.935134423534656,21.098444513024067,34.096846843791894,21956.177541283763,0.9500754906557447,2,0.946123835884316,2.973468710216569,0.00692279375804223,0.7612812278954177,1
Shanghai-Los-Angeles,MSC,34.897672645908415,18.241609936439414,12.17846256718295,10200.0,0.8588537391919296,5,4.26122555593555,5.379760074414026,1.8208004260459447,3.2012751027049475,0
Dubai-New-York,COSCO,32.99127142666501,15.355856931526803,16.039596044151565,12700.0,0.7386548582400552,1,4.945982714419413,5.920165735239448,5.924491457640991,1.9834896746200492,0
Shenzhen-Hamburg,Maersk,23.803064730715473,16.912347778811945,35.53463988365625,20300.0,0.862088319510072,3,1.5598190744390363,7.586620971927831,5.365793340582405,0.9465121756962842,0
Singapore-Sydney,Maersk,35.79950783738893,12.619472949729458,7.332503038654782,6300.0,0.9296482344050053,3,3.538754783370521,3.044686119947242,2.503580034268479,1.9323532922573787,0
Shanghai-Los-Angeles,MSC,34.79842808061884,19.35569859928517,12.21319534938148,10200.0,0.8483261975290903,6,5.116014074860736,0.8373905493860496,0.5999121128141327,3.957740476919831,0
Singapore-Sydney,COSCO,35.86012628445574,7.958016447670182,7.320108075408136,6300.0,0.8190271093711782,1,3.4400669163236293,3.2473978056523194,2.585560775621428,3.2307205545148627,0
Dubai-New-York,Maersk,31.958716894948466,21.214859552941,16.557819527175983,12700.0,0.9269283097887135,5,0.9058774650985992,3.6497378038337547,0.4357368784002248,3.451781492433183,0
Dubai-New-York,MSC,31.9458889073235,18.431787828699974,16.564468379696795,12700.0,0.8819111888869355,7,1.1537420172834623,2.852641585334111,0.39881304907485626,1.3217200667899922,0
Singapore-Sydney,Evergreen,29.77350451341203,16.144393918527122,8.816563729733327,6300.0,0.7342919228089958,0,4.959347418075961,2.8846408163724027,1.6206312044922182,0.7968066475186151,0
Mumbai-Rotterdam,Evergreen,26.514495272093736,19.794239977100364,17.286142113205713,11000.0,0.7276760563598567,0,2.5507273354966364,2.3302355496049634,6.677399043734941,1.0749609507103508,0
Singapore-Sydney,CMA-CGM,94.20602141362095,10.622903990834901,8.40418630564075,6300.0,0.7954106576067153,4,5.4860484210499285,2.4279587837004484,1.041110059735759,39.71100626868915,1
Dubai-New-York,Maersk,29.319582520560992,14.715323274072707,18.04823333673244,12700.0,0.8605839227182631,3,2.7727577558567953,4.503807252801785,1.764312425356332,1.8365427983084188,0
Shanghai-Los-Angeles,COSCO,35.31771452902574,32.218222545138154,12.03362124836009,10200.0,0.7969266320922133,3,0.8344330862737741,4.275989702840224,2.4590045208516744,2.0622641189917656,0
Dubai-New-York,COSCO,30.55592525070796,14.38806345582424,17.31797228605952,12700.0,0.7689196363276892,2,5.032868304501692,6.690852010129278,1.4047483477976503,0.6644828857140359,0
Mumbai-Rotterdam,Evergreen,30.559295278011025,12.631307703182355,14.998164360914684,11000.0,0.7797514104733998,4,1.16480010417254,3.1627090166973986,3.4978573766402845,0.5136173790479168,0
Mumbai-Rotterdam,COSCO,27.97045476125007,25.772449011545703,16.386338271778936,11000.0,0.7575936000631702,1,5.470924326944797,3.0258257449549797,2.651805705101535,2.6546642929802946,0
Dubai-New-York,Evergreen,21.46143772666841,16.40016486748476,24.65662708184334,12700.0,0.6949833344415657,6,1.4998310826423653,1.1769470573567382,2.5863814713145494,4.629836937726439,0
Dubai-New-York,CMA-CGM,23.980588413115875,16.58301185933705,22.0664588187188,12700.0,0.8413955728011713,1,0.6183334236172556,2.880736323968484,4.399343689840982,3.5156474368826904,0
Dubai-New-York,COSCO,29.75439226416727,17.30712300550298,17.784489159401634,12700.0,0.7813925625909215,2,4.338438592954172,4.0658427536900295,3.107022876999424,0.06161916885150426,0
Shenzhen-Hamburg,CMA-CGM,24.36402290667221,25.59476830310279,34.71648900402641,20300.0,0.7435401424533298,4,4.77291768374082,2.5722930517817555,0.7105350127352451,3.8082702319253983,0
Singapore-Sydney,MSC,40.37085523474656,9.844973637453887,6.5022154837599375,6300.0,0.8281505892899972,3,4.522021085006195,3.6630014166948706,4.545486493952099,0.5758347130933625,0
Shanghai-Los-Angeles,CMA-CGM,33.69228003700802,19.431694835318076,12.614165605093355,10200.0,0.8580999953062087,6,4.116972074650552,7.273912044045609,2.294393261152822,1.1462304791198568,0
Shanghai-Los-Angeles,CMA-CGM,34.063618556856596,22.809345149775996,12.476654507230931,10200.0,0.8095812289030357,1,0.27994138890884324,5.622419617335054,0.5896035777146001,4.69252774176509,0
Singapore-Sydney,COSCO,32.164438919315565,14.253173807215624,8.161186976041483,6300.0,0.7330024908861982,2,2.0190172929517614,3.9285159017535105,4.540790585126403,5.777085915915969,0
Shenzhen-Hamburg,Evergreen,23.51672954332637,107.2027101396749,35.96730284179187,20300.0,0.8049814914873232,0,1.9147360990854991,5.511032123619452,2.4404075971714456,4.043972815512479,1
Mumbai-Rotterdam,CMA-CGM,20.973902030285025,14.154980095930142,21.85255431590784,11000.0,0.8366412779683395,4,2.41264554980991,2.772555542158488,0.18091602210609065,2.8461936145102515,0
Singapore-Sydney,MSC,36.46702339854739,12.205486089551739,7.198284245224586,6300.0,0.8483488637342989,2,4.531993994569109,3.036884196081573,0.42527537426504275,1.8628090715216112,0
Singapore-Sydney,Maersk,32.51576183119491,13.411535840144401,8.07300783425481,6300.0,0.923038134657821,0,3.4472476512028907,2.21729131220349,4.003307129321887,1.8590503403303171,0
Dubai-New-York,CMA-CGM,37.03009797509574,10.921704885452229,14.290177331492693,12700.0,0.8240303400532294,5,3.473791619131403,3.295363928107429,0.12201710910904046,3.1776188588092777,0
Shenzhen-Hamburg,CMA-CGM,25.09324221222548,187.44996432025044,33.707614431794774,20300.0,0.8625654666498708,3,2.551069723366899,1.169519874484522,0.3452901631767015,0.8835830140764682,1
Dubai-New-York,COSCO,26.626328999005757,16.112085383486832,19.873812371447304,12700.0,0.8110320148048983,7,0.7354741480447411,2.3750317797528266,0.46103404856142827,2.740248272538192,0
Shenzhen-Hamburg,MSC,23.789598230440895,19.550201013235213,35.55475486135007,20300.0,0.8419447353221456,6,2.650359490267146,4.735272477311901,0.2762210470661279,1.78528969298887,0
Mumbai-Rotterdam,Evergreen,26.94012249803535,22.896858487340573,17.01303820599769,11000.0,0.7457668031047215,2,0.3566196190327598,7.051803238342497,0.5897008910659802,1.4830729143064683,0
Shanghai-Los-Angeles,Evergreen,27.50420109199319,27.518542920479533,15.452184870904057,10200.0,0.7262853230618994,4,1.1072332680416501,8.606257231124761,1.3384549681763092,2.464212299775627,0
Dubai-New-York,Maersk,26.31755653114998,8.777210404967967,20.106983185932727,12700.0,0.9225826847580303,4,6.694980072199498,4.710861064953518,2.7863253140170787,7.286508886710873,0
Mumbai-Rotterdam,MSC,32.43140780872112,20.68434091435207,14.132390922915256,11000.0,0.8745394363997545,0,0.8814684193951926,5.510507453697637,2.6105350962020886,1.4236135351131811,0
Shenzhen-Hamburg,COSCO,21.396379054246516,14.75085568146567,39.53161098842384,20300.0,0.8241113312080158,7,2.1276374424005033,1.6986509294743732,1.9648745561574277,2.9272609139736736,0
Shanghai-Los-Angeles,Evergreen,38.774278223233026,192.56375896006875,10.960874566205225,10200.0,0.7331614284490638,3,1.2719936380576597,6.472299497803665,6.208049999198288,5.956162061446619,1
Shanghai-Los-Angeles,MSC,82.49725652633413,18.27878480943666,13.36333540585814,10200.0,0.8703940928069597,3,4.037601517732398,4.512856687502542,0.150440177078056,36.40302610768778,1
Singapore-Sydney,MSC,30.81738473650732,12.439619908271316,8.517919422572986,6300.0,0.854055924405407,3,5.254791074934795,3.525196740150079,5.542709365948521,1.012103797999531,0
Shenzhen-Hamburg,MSC,27.55866893516503,13.41769261362861,30.692096752686222,20300.0,0.904545229905322,5,3.881053681347499,3.68104904665135,3.2726926574488058,0.12057060698143941,0
Dubai-New-York,COSCO,30.558388481799636,15.119355022936226,17.316576329993143,12700.0,0.8271666199695908,3,1.0751248216835314,7.345417220583142,7.010276366443966,2.009285988601012,0
Dubai-New-York,CMA-CGM,30.36881330379016,19.770635133864655,17.42467383803319,12700.0,0.842378668405952,2,3.6843306493856587,2.6472759084552444,1.0189858039618633,3.723937402372097,0
Singapore-Sydney,Evergreen,43.558052123496644,10.883298940271999,6.026440283779331,6300.0,0.759400273203392,0,3.734841720323777,5.305561515150395,1.4541574029401452,0.26050084778010446,0
Shenzhen-Hamburg,CMA-CGM,26.49099059436975,15.170383982392082,31.92909416958919,20300.0,0.813928849702284,4,0.22127083257535332,6.3124357604286825,5.998979392947904,1.3443845754793955,0
Singapore-Sydney,Maersk,27.68895143056332,11.361127910632241,9.480315665195254,6300.0,0.9458273631379928,4,0.49619005293146246,4.662855731432216,4.435694115455431,0.14745941428443612,0
Singapore-Sydney,Evergreen,45.5870089982467,9.262369386876273,5.758219408737605,6300.0,0.7933950919858751,4,0.14032977028472154,4.045523297487304,0.1724547536554248,1.9064317045752648,0
Singapore-Sydney,Maersk,30.527612170074555,88.30616072218122,8.598772761445197,6300.0,0.9559916996953988,2,1.6369690239608337,4.0250820838522685,2.636678165473486,1.771537597061703,1
Shanghai-Los-Angeles,Maersk,30.986601612500117,33.194507003793746,13.715605386960322,10200.0,0.8799033028358411,4,2.5651525377317985,6.052546042593053,0.5220784045304295,3.7463104449765074,0
Singapore-Sydney,COSCO,33.361765176584946,10.183860370906613,7.868288701469441,6300.0,0.8056658964771457,1,3.250496004691258,3.8336582096020075,0.5529184378630131,5.545130617227089,0
Dubai-New-York,CMA-CGM,29.45487714266533,8.347973861099447,17.965332671517743,12700.0,0.8766260670990162,2,3.3870582410825554,2.6395845212594664,1.0702916268163505,3.427090914274193,0
Shanghai-Los-Angeles,CMA-CGM,24.23015130795625,18.29361251978363,17.54012984064389,10200.0,0.8230708735313329,0,2.0314852698808594,4.3281560855730286,1.0597982586683174,3.0160752373982445,0
Dubai-New-York,COSCO,38.2673952726375,15.111553847134225,13.828133921752416,12700.0,0.8206957420293032,5,3.158813287071198,3.289858895749518,2.647030626515095,2.1102486529482167,0
Shenzhen-Hamburg,Maersk,32.89770352411231,13.692540786604031,25.711014530645926,20300.0,0.8931425760431609,1,5.1459520213531365,5.36280404138633,0.09294523713280033,3.770953815673304,0
Singapore-Sydney,COSCO,32.425525780159184,14.461987473409733,14.571853150616219,10134.618171578937,0.7794390427347258,7,4.616037693735626,3.6731114388174815,3.126519821091462,1.5762413644410485,1
Singapore-Sydney,MSC,30.923424892007212,11.646477646629693,8.488710449011373,6300.0,0.8851533629281603,2,3.1302263724524577,3.1212587966054413,0.07036479555831883,1.07604121516878,0
Dubai-New-York,MSC,33.02823073845425,13.894980327015292,16.021647385748892,12700.0,0.8848382730989987,3,2.4461485984432714,6.113152809502283,6.20471866198734,2.601886403491715,0
